# Mapa 7.
9,8

# Jugador
6,2,1,0,0,0,0 

# Paredes
0,4,4,0,0,0,0
0,5,4,0,0,0,0
0,6,4,0,0,0,0
0,7,4,0,0,0,0
1,0,4,0,0,0,0
1,1,4,0,0,0,0
1,2,4,0,0,0,0
1,3,4,0,0,0,0
1,4,4,0,0,0,0
1,7,4,0,0,0,0
2,0,4,0,0,0,0
2,4,4,0,0,0,0
2,7,4,0,0,0,0
3,0,4,0,0,0,0
3,1,4,0,0,0,0
3,3,4,0,0,0,0
3,4,4,0,0,0,0
3,6,4,0,0,0,0
3,7,4,0,0,0,0
4,0,4,0,0,0,0
4,7,4,0,0,0,0
5,0,4,0,0,0,0
5,3,4,0,0,0,0
5,7,4,0,0,0,0
6,0,4,0,0,0,0
6,3,4,0,0,0,0
6,4,4,0,0,0,0
6,5,4,0,0,0,0
6,6,4,0,0,0,0
6,7,4,0,0,0,0
7,0,4,0,0,0,0
7,1,4,0,0,0,0
7,2,4,0,0,0,0
7,3,4,0,0,0,0

# Cajas
2,4,2,0,255,0,0
3,2,2,0,0,0,255

# Celdas Destino
3,2,3,0,255,0,0
3,3,3,0,0,0,255

# Agujeros
